Accuracy,False Negatives,False Positives,Iteration,True Negatives,True Positives
0.5405128205128206,0.0,179.2,1880.0,0.0,210.8
0.5405128205128206,0.0,179.2,1890.0,0.0,210.8
0.5407692307692308,0.0,179.1,1900.0,0.1,210.8
0.5407692307692308,0.0,179.1,1910.0,0.1,210.8
0.5407692307692308,0.0,179.1,1920.0,0.1,210.8
0.5407692307692308,0.0,179.1,1930.0,0.1,210.8
0.5407692307692308,0.0,179.1,1940.0,0.1,210.8
0.5407692307692308,0.0,179.1,1950.0,0.1,210.8
0.5407692307692308,0.0,179.1,1960.0,0.1,210.8
0.5407692307692308,0.0,179.1,1970.0,0.1,210.8
0.5407692307692308,0.0,179.1,1980.0,0.1,210.8
0.5407692307692308,0.0,179.1,1990.0,0.1,210.8
0.5407692307692308,0.0,179.1,2000.0,0.1,210.8
0.5407692307692308,0.0,179.1,2010.0,0.1,210.8
0.5407692307692308,0.0,179.1,2020.0,0.1,210.8
0.5407692307692308,0.0,179.1,2030.0,0.1,210.8
0.5407692307692308,0.0,179.1,2040.0,0.1,210.8
0.5407692307692308,0.0,179.1,2050.0,0.1,210.8
0.5407692307692308,0.0,179.1,2060.0,0.1,210.8
0.5407692307692308,0.0,179.1,2070.0,0.1,210.8
0.5407692307692308,0.0,179.1,2080.0,0.1,210.8
0.5407692307692308,0.0,179.1,2090.0,0.1,210.8
0.5407692307692308,0.0,179.1,2100.0,0.1,210.8
0.5407692307692308,0.0,179.1,2110.0,0.1,210.8
0.5407692307692308,0.0,179.1,2120.0,0.1,210.8
0.5407692307692308,0.0,179.1,2130.0,0.1,210.8
0.5407692307692308,0.0,179.1,2140.0,0.1,210.8
0.5407692307692308,0.0,179.1,2150.0,0.1,210.8
0.5407692307692308,0.0,179.1,2160.0,0.1,210.8
0.5407692307692308,0.0,179.1,2170.0,0.1,210.8
0.5407692307692308,0.0,179.1,2180.0,0.1,210.8
0.5407692307692308,0.0,179.1,2190.0,0.1,210.8
0.5407692307692308,0.0,179.1,2200.0,0.1,210.8
0.5407692307692308,0.0,179.1,2210.0,0.1,210.8
0.5407692307692308,0.0,179.1,2220.0,0.1,210.8
0.5407692307692308,0.0,179.1,2230.0,0.1,210.8
0.5407692307692308,0.0,179.1,2240.0,0.1,210.8
0.5407692307692308,0.0,179.1,2250.0,0.1,210.8
0.5407692307692308,0.0,179.1,2260.0,0.1,210.8
0.5407692307692308,0.0,179.1,2270.0,0.1,210.8
0.5407692307692308,0.0,179.1,2280.0,0.1,210.8
0.5407692307692308,0.0,179.1,2290.0,0.1,210.8
0.5412820512820513,0.0,178.9,2300.0,0.3,210.8
0.5412820512820513,0.0,178.9,2310.0,0.3,210.8
0.5407692307692308,0.2,178.9,2320.0,0.3,210.6
0.5407692307692308,0.2,178.9,2330.0,0.3,210.6
0.5407692307692308,0.2,178.9,2340.0,0.3,210.6
0.5407692307692308,0.2,178.9,2350.0,0.3,210.6
0.5407692307692308,0.2,178.9,2360.0,0.3,210.6
0.5407692307692308,0.2,178.9,2370.0,0.3,210.6
0.5407692307692308,0.2,178.9,2380.0,0.3,210.6
0.5407692307692308,0.2,178.9,2390.0,0.3,210.6
0.5407692307692308,0.2,178.9,2400.0,0.3,210.6
0.5407692307692308,0.2,178.9,2410.0,0.3,210.6
0.5407692307692308,0.2,178.9,2420.0,0.3,210.6
0.5407692307692308,0.2,178.9,2430.0,0.3,210.6
0.5407692307692308,0.2,178.9,2440.0,0.3,210.6
0.5407692307692308,0.2,178.9,2450.0,0.3,210.6
0.5407692307692308,0.2,178.9,2460.0,0.3,210.6
0.5407692307692308,0.2,178.9,2470.0,0.3,210.6
0.5407692307692308,0.2,178.9,2480.0,0.3,210.6
0.5407692307692308,0.2,178.9,2490.0,0.3,210.6
0.5410256410256411,0.2,178.8,2500.0,0.4,210.6
0.5412820512820513,0.2,178.7,2510.0,0.5,210.6
0.5412820512820513,0.2,178.7,2520.0,0.5,210.6
0.5412820512820513,0.2,178.7,2530.0,0.5,210.6
0.5412820512820513,0.2,178.7,2540.0,0.5,210.6
0.5412820512820513,0.2,178.7,2550.0,0.5,210.6
0.5412820512820513,0.2,178.7,2560.0,0.5,210.6
0.5412820512820513,0.2,178.7,2570.0,0.5,210.6
0.5412820512820513,0.2,178.7,2580.0,0.5,210.6
0.5412820512820513,0.2,178.7,2590.0,0.5,210.6
0.5412820512820513,0.2,178.7,2600.0,0.5,210.6
0.5412820512820513,0.2,178.7,2610.0,0.5,210.6
0.5412820512820513,0.2,178.7,2620.0,0.5,210.6
0.5412820512820513,0.2,178.7,2630.0,0.5,210.6
0.5412820512820513,0.2,178.7,2640.0,0.5,210.6
0.5412820512820513,0.2,178.7,2650.0,0.5,210.6
0.5412820512820513,0.2,178.7,2660.0,0.5,210.6
0.5412820512820513,0.2,178.7,2670.0,0.5,210.6
